D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,L01,L02,L03,L04,L05,L06,L07,L08,L09,L10,P_alg,P_cor,P_dim,P_win,S_CR,S_MPQA,S_MR,S_MRPC,S_SICKEntailment,S_SICKRelatedness,S_SST2,S_SST5,S_STS12,S_STS13,S_STS14,S_STS15,S_STS16,S_STSBenchmark,S_SUBJ,S_TREC,V_chunk,V_ner,V_nli,V_pos,V_questions,V_sentiment
0.06375,0.28583333333333333,0.3908333333333333,0.15708333333333332,0.26875,0.2175,0.25333333333333335,0.16625,0.45708333333333334,0.2608333333333333,0.056666666666666664,0.006666666666666667,0.028333333333333332,0.0004166666666666667,0.015416666666666667,0.004583333333333333,0.0004166666666666667,0.0008333333333333334,0.0004166666666666667,0.16625,0.4041666666666667,0.23666666666666666,0.2866666666666667,0.3695833333333333,0.7645833333333333,0.45,0.5654166666666667,0.5225,0.34375,0.56625,0.0020833333333333333,0.0025,0.02125,0.0033333333333333335,0.009583333333333333,0.014166666666666666,0.004583333333333333,0.014166666666666666,0.0525,0.06583333333333333,fasttext,nyt,50,11,71.58,81.92,66.42,78.84,71.26,0.5306258181339482,68.31,35.88,0.21447050209275784,0.14509153587122892,0.24653140460260692,0.3287634902776008,0.28495987978178494,0.3558796344989335,85.34,73.8,0.8917489255183488,0.9506960331924464,0.42717149220489975,0.9352411285472142,0.4358974358974359,0.6032110091743119
0.07125,0.28,0.39208333333333334,0.15458333333333332,0.27458333333333335,0.215,0.23708333333333334,0.17125,0.4625,0.27416666666666667,0.060833333333333336,0.007916666666666667,0.024166666666666666,0.0033333333333333335,0.010833333333333334,0.00375,0.0004166666666666667,0.00125,0,0.16416666666666666,0.38458333333333333,0.22333333333333333,0.2808333333333333,0.36041666666666666,0.7633333333333333,0.44583333333333336,0.57,0.52125,0.34291666666666665,0.5658333333333333,0.0008333333333333334,0.0025,0.020416666666666666,0.00375,0.010833333333333334,0.013333333333333334,0.007083333333333333,0.015833333333333335,0.049166666666666664,0.06416666666666666,fasttext,nyt,50,13,71.39,81.62,66.86,79.31,69.49,0.4942699269369872,68.81,35.75,0.21392887345576658,0.1474136170158899,0.247264385003046,0.33056035154064617,0.28532294999272073,0.31109699994456946,85.59,72.8,0.8884900580928541,0.9512389003063322,0.43429844097995546,0.9327191207829844,0.44871794871794873,0.5745412844036697
0.06791666666666667,0.27458333333333335,0.3908333333333333,0.14833333333333334,0.28458333333333335,0.21041666666666667,0.23,0.16958333333333334,0.46875,0.26458333333333334,0.059583333333333335,0.00875,0.025416666666666667,0.0016666666666666668,0.009583333333333333,0.0025,0.0004166666666666667,0.0020833333333333333,0.0008333333333333334,0.16541666666666666,0.38375,0.22291666666666668,0.28625,0.3670833333333333,0.7566666666666667,0.4525,0.5658333333333333,0.5254166666666666,0.34208333333333335,0.5583333333333333,0.002916666666666667,0.0033333333333333335,0.025416666666666667,0.0020833333333333333,0.01125,0.015,0.01125,0.014583333333333334,0.0475,0.06458333333333334,fasttext,nyt,50,15,71.07,81.53,66.6,78.65,70.92,0.5267316667314246,68.04,35.97,0.2156325730560301,0.14709367069913462,0.24574227358906076,0.33144551646687426,0.2841798612880309,0.2812272982887443,85.54,73.4,0.8892457374958673,0.9517623793090076,0.43429844097995546,0.9356648805292799,0.46153846153846156,0.6525229357798165
0.06958333333333333,0.2708333333333333,0.3933333333333333,0.14666666666666667,0.28458333333333335,0.21291666666666667,0.2275,0.17375,0.46,0.27541666666666664,0.06166666666666667,0.00875,0.02625,0.0016666666666666668,0.0125,0.0025,0.0004166666666666667,0.0004166666666666667,0.0004166666666666667,0.1575,0.38375,0.21458333333333332,0.2945833333333333,0.3725,0.7608333333333334,0.45208333333333334,0.56125,0.5291666666666667,0.3408333333333333,0.5566666666666666,0.0020833333333333333,0.0033333333333333335,0.020833333333333332,0.002916666666666667,0.01,0.014166666666666666,0.009583333333333333,0.015833333333333335,0.04833333333333333,0.06291666666666666,fasttext,nyt,50,17,70.94,81.6,66.66,79.14,70.02,0.5224669977971048,67.76,35.02,0.21798449993089922,0.1429813145593727,0.2437192698931034,0.331308208027765,0.2822216135867074,0.3428337095052479,85.89,73.8,0.8869314693241392,0.9473225018418706,0.4173719376391982,0.9344346328394116,0.4413919413919414,0.6318807339449541
0.06833333333333333,0.2554166666666667,0.3925,0.14666666666666667,0.26916666666666667,0.20208333333333334,0.2125,0.17041666666666666,0.4675,0.2579166666666667,0.06666666666666667,0.01,0.0275,0.00125,0.0125,0.004583333333333333,0.0004166666666666667,0.0016666666666666668,0,0.15916666666666668,0.3745833333333333,0.22291666666666668,0.29125,0.35333333333333333,0.7495833333333334,0.4404166666666667,0.54625,0.5354166666666667,0.3516666666666667,0.54125,0.002916666666666667,0.0033333333333333335,0.02125,0.002916666666666667,0.010833333333333334,0.013333333333333334,0.01,0.01625,0.04541666666666667,0.0625,fasttext,nyt,50,19,71.31,81.88,66.68,79.15,69.43,0.5204012976344761,67.44,34.66,0.2160369564581735,0.14141168934254722,0.24210704885246018,0.3320306595731701,0.28233637507879383,0.30988623333423176,86.12,73.4,0.885325650592736,0.9487572220714258,0.4200445434298441,0.9321928481600963,0.4267399267399267,0.6341743119266054
0.0775,0.2970833333333333,0.3620833333333333,0.16791666666666666,0.255,0.23833333333333334,0.27208333333333334,0.15166666666666667,0.43833333333333335,0.20875,0.03958333333333333,0.0075,0.025416666666666667,0.005833333333333334,0.024166666666666666,0.002916666666666667,0,0.0008333333333333334,0.0004166666666666667,0.18,0.44083333333333335,0.25083333333333335,0.2875,0.3883333333333333,0.7733333333333333,0.46291666666666664,0.5529166666666666,0.4875,0.32,0.5620833333333334,0.0008333333333333334,0.0016666666666666668,0.02625,0.004583333333333333,0.007083333333333333,0.017916666666666668,0.005833333333333334,0.018333333333333333,0.07458333333333333,0.09791666666666667,fasttext,nyt,50,3,70.39,82.04,67.03,79.11,70.43,0.5143523931804843,69.91,35.66,0.20681152802882416,0.11676560643604551,0.24426889918025282,0.3126750998609492,0.2797989552080523,0.34525100102928474,85.62,74.4,0.8985500401454682,0.9591492496800962,0.41870824053452116,0.9426294493958117,0.5842490842490843,0.6662844036697247
0.07458333333333333,0.30375,0.3975,0.16041666666666668,0.26416666666666666,0.20791666666666667,0.26708333333333334,0.15791666666666668,0.44916666666666666,0.22208333333333333,0.03833333333333333,0.006666666666666667,0.027083333333333334,0.005,0.01875,0.0033333333333333335,0.0004166666666666667,0.00125,0.0008333333333333334,0.18666666666666668,0.42041666666666666,0.25458333333333333,0.28583333333333333,0.39,0.7891666666666667,0.45958333333333334,0.575,0.5045833333333334,0.3425,0.565,0.0033333333333333335,0.0020833333333333333,0.02625,0.004583333333333333,0.00875,0.016666666666666666,0.005,0.019166666666666665,0.065,0.08291666666666667,fasttext,nyt,50,5,70.91,81.44,67.24,79.68,68.95,0.48224874592346817,68.42,35.43,0.21221380463767234,0.13362064586041292,0.24872931637655746,0.32069592712349737,0.2865493742758202,0.3050937197987937,85.43,74.2,0.8978888206678317,0.9553104036604755,0.4102449888641425,0.9390890699327464,0.5036630036630036,0.6536697247706422
0.075,0.2995833333333333,0.3925,0.15791666666666668,0.27375,0.22208333333333333,0.2704166666666667,0.16708333333333333,0.4716666666666667,0.24333333333333335,0.050833333333333335,0.006666666666666667,0.028333333333333332,0.0033333333333333335,0.018333333333333333,0.004166666666666667,0,0.0008333333333333334,0.0008333333333333334,0.16958333333333334,0.4066666666666667,0.23833333333333334,0.28041666666666665,0.37375,0.7829166666666667,0.44916666666666666,0.57625,0.5216666666666666,0.33166666666666667,0.5783333333333334,0.0016666666666666668,0.0020833333333333333,0.025,0.00375,0.010416666666666666,0.015416666666666667,0.00375,0.011666666666666667,0.055,0.07083333333333333,fasttext,nyt,50,7,71.26,81.73,66.82,79.04,69.03,0.48130768721607636,68.86,35.93,0.21019285966684476,0.14240454024532628,0.25030869856470456,0.3263898954441239,0.2878480259439689,0.27277685219939185,85.37,74.6,0.8930713644736221,0.9545930435456977,0.42628062360801783,0.9366490786811745,0.4084249084249084,0.6341743119266054
0.06916666666666667,0.2916666666666667,0.39625,0.15458333333333332,0.2816666666666667,0.20666666666666667,0.25166666666666665,0.16291666666666665,0.45666666666666667,0.25,0.05458333333333333,0.005833333333333334,0.022916666666666665,0.0033333333333333335,0.014583333333333334,0.0020833333333333333,0.0004166666666666667,0.0008333333333333334,0.0004166666666666667,0.17041666666666666,0.41083333333333333,0.235,0.30041666666666667,0.3770833333333333,0.76875,0.45416666666666666,0.57125,0.52,0.33875,0.575,0.0020833333333333333,0.002916666666666667,0.02125,0.004166666666666667,0.01,0.014166666666666666,0.006666666666666667,0.015416666666666667,0.05458333333333333,0.06583333333333333,fasttext,nyt,50,9,71.34,82.0,66.75,79.31,70.87,0.5234138528160671,68.15,35.66,0.21206248980173809,0.14372284465864754,0.24946163000945723,0.3292644286885934,0.2871666213389209,0.3562887074756965,85.76,74.4,0.8877343786898408,0.9509480786381791,0.4062360801781737,0.9358699218109247,0.47985347985347987,0.5321100917431193
0.1475,0.32083333333333336,0.3358333333333333,0.32875,0.3854166666666667,0.33416666666666667,0.36041666666666666,0.17958333333333334,0.4508333333333333,0.28958333333333336,0.2125,0.02666666666666667,0.05375,0.015833333333333335,0.027083333333333334,0.0008333333333333334,0,0.0025,0.0225,0.23333333333333334,0.5558333333333333,0.33375,0.29333333333333333,0.4295833333333333,0.8016666666666666,0.59875,0.5029166666666667,0.5945833333333334,0.25375,0.49,0.0016666666666666668,0.005416666666666667,0.021666666666666667,0.002916666666666667,0.01,0.01375,0.01125,0.04541666666666667,0.13416666666666666,0.0725,fasttext,wiki,100,1,73.99,84.53,69.21,78.23,70.59,0.546672991962111,72.82,37.65,0.21923688951590417,0.1367303133491877,0.20155827749516456,0.28277699471181184,0.2312266066598597,0.33415465443103737,87.85,80.6,0.9133802484296037,0.9669432703865989,0.4374164810690423,0.9517127781726721,0.7619047619047619,0.6731651376146789
0.125,0.33416666666666667,0.31958333333333333,0.2554166666666667,0.31708333333333333,0.19333333333333333,0.31708333333333333,0.2529166666666667,0.5925,0.3825,0.22958333333333333,0.012916666666666667,0.05375,0.0016666666666666668,0.021666666666666667,0.0004166666666666667,0,0.0008333333333333334,0.002916666666666667,0.20208333333333334,0.4845833333333333,0.3279166666666667,0.29291666666666666,0.49333333333333335,0.7916666666666666,0.5258333333333334,0.53875,0.5904166666666667,0.305,0.5608333333333333,0.0004166666666666667,0.00625,0.011666666666666667,0.002916666666666667,0.00625,0.01125,0.00375,0.010833333333333334,0.0775,0.0425,fasttext,wiki,100,11,74.3,83.89,68.01,78.14,71.38,0.5771640885894718,71.94,37.33,0.2052981281792412,0.15534805513478608,0.24836071845576171,0.35228280958339403,0.3006684061153494,0.3603067198668528,88.4,78.4,0.8963774618618051,0.9566094071115592,0.4062360801781737,0.9393966318552135,0.532967032967033,0.625
0.12208333333333334,0.31833333333333336,0.31958333333333333,0.25083333333333335,0.30375,0.19583333333333333,0.29291666666666666,0.25083333333333335,0.5933333333333334,0.37958333333333333,0.23041666666666666,0.011666666666666667,0.05708333333333333,0.0004166666666666667,0.02125,0.00125,0,0.0008333333333333334,0.0025,0.19541666666666666,0.4845833333333333,0.32875,0.27125,0.48541666666666666,0.7841666666666667,0.5245833333333333,0.5279166666666667,0.58875,0.3075,0.5525,0.0008333333333333334,0.00375,0.01125,0.00375,0.008333333333333333,0.011666666666666667,0.0033333333333333335,0.0125,0.07583333333333334,0.04375,fasttext,wiki,100,13,74.57,83.83,67.91,78.53,71.87,0.5921155800726412,71.83,37.01,0.2052096426613884,0.155885362908919,0.247781029602273,0.3527825088951695,0.29880793372117853,0.3779291069757028,88.22,76.8,0.8988806498842866,0.9584125014541084,0.4240534521158129,0.9371753513040626,0.4413919413919414,0.5240825688073395
0.11958333333333333,0.3129166666666667,0.3233333333333333,0.245,0.30916666666666665,0.18583333333333332,0.2941666666666667,0.25125,0.59125,0.38083333333333336,0.24416666666666667,0.01125,0.055,0.0004166666666666667,0.025833333333333333,0,0,0.00125,0.002916666666666667,0.19916666666666666,0.47,0.3179166666666667,0.28958333333333336,0.48875,0.7858333333333334,0.5204166666666666,0.5191666666666667,0.5941666666666666,0.31,0.5504166666666667,0,0.005,0.0125,0.0033333333333333335,0.007083333333333333,0.012916666666666667,0.004166666666666667,0.012916666666666667,0.07291666666666667,0.045,fasttext,wiki,100,15,74.44,83.94,68.27,78.98,72.7,0.5740458551108364,72.93,37.74,0.2043525324045481,0.15589594071525506,0.24600066042784188,0.35331543080954614,0.2984932694359112,0.3519862594854672,88.53,77.2,0.898927879846975,0.9587227112334716,0.42850779510022274,0.9374829132265297,0.5036630036630036,0.5986238532110092
0.12541666666666668,0.3120833333333333,0.32708333333333334,0.23958333333333334,0.3104166666666667,0.1975,0.29041666666666666,0.25083333333333335,0.59125,0.375,0.245,0.012916666666666667,0.057916666666666665,0.0004166666666666667,0.02125,0.0033333333333333335,0,0.00125,0.002916666666666667,0.20208333333333334,0.4766666666666667,0.31916666666666665,0.285,0.5029166666666667,0.7833333333333333,0.5120833333333333,0.5254166666666666,0.6033333333333334,0.3120833333333333,0.5520833333333334,0,0.005,0.012916666666666667,0.0033333333333333335,0.007916666666666667,0.01125,0.004166666666666667,0.010416666666666666,0.0725,0.03625,fasttext,wiki,100,17,74.33,83.95,67.91,79.14,71.85,0.5905536341154421,72.38,37.47,0.2041749419224427,0.15560304770998504,0.24453177774803478,0.3517785660781646,0.2965204593927083,0.37152173667278976,88.73,78.0,0.8983138903320267,0.9573073791151266,0.4089086859688196,0.936409863852589,0.45054945054945056,0.4919724770642202
0.12833333333333333,0.3020833333333333,0.325,0.24291666666666667,0.3095833333333333,0.18166666666666667,0.26916666666666667,0.2425,0.5766666666666667,0.3829166666666667,0.25416666666666665,0.012083333333333333,0.05708333333333333,0.0016666666666666668,0.020416666666666666,0.00125,0,0.0008333333333333334,0.002916666666666667,0.19375,0.46,0.31416666666666665,0.2816666666666667,0.48541666666666666,0.7845833333333333,0.5054166666666666,0.5158333333333334,0.5916666666666667,0.3070833333333333,0.5566666666666666,0.0008333333333333334,0.004166666666666667,0.012083333333333333,0.0033333333333333335,0.007083333333333333,0.009583333333333333,0.00375,0.010416666666666666,0.06708333333333333,0.04375,fasttext,wiki,100,19,73.64,83.86,68.09,78.34,73.09,0.6102440566727262,72.87,37.19,0.20401494774475631,0.15953447868218074,0.24476633333357703,0.35105258175450355,0.2951114017253073,0.37932588995925676,88.71,79.0,0.89736929107826,0.9591298615688859,0.41870824053452116,0.937845152824102,0.46886446886446886,0.5848623853211009
0.1225,0.36333333333333334,0.37625,0.27416666666666667,0.32375,0.24333333333333335,0.36125,0.22583333333333333,0.5925,0.36333333333333334,0.19166666666666668,0.014166666666666666,0.05125,0.007083333333333333,0.022083333333333333,0.0008333333333333334,0.0008333333333333334,0.00125,0.0016666666666666668,0.19625,0.5395833333333333,0.3516666666666667,0.25708333333333333,0.48291666666666666,0.8179166666666666,0.58,0.5666666666666667,0.5708333333333333,0.28791666666666665,0.5633333333333334,0.0004166666666666667,0.005833333333333334,0.016666666666666666,0.0020833333333333333,0.0075,0.0125,0.005833333333333334,0.02375,0.09916666666666667,0.06,fasttext,wiki,100,3,73.91,83.94,68.48,79.28,71.34,0.5508694776148747,72.16,38.14,0.21282061217180823,0.1320763096984832,0.23661951932916447,0.3277055887593882,0.2807365268050622,0.318890821691304,88.55,78.4,0.9065791338024843,0.9639768893714374,0.40801781737193765,0.946258680080923,0.5915750915750916,0.6662844036697247
0.12791666666666668,0.36291666666666667,0.3516666666666667,0.275,0.3275,0.21791666666666668,0.34208333333333335,0.24083333333333334,0.5820833333333333,0.3670833333333333,0.20416666666666666,0.012083333333333333,0.051666666666666666,0.005833333333333334,0.020833333333333332,0.00125,0,0.0016666666666666668,0.00125,0.19416666666666665,0.5254166666666666,0.34375,0.27375,0.4920833333333333,0.8108333333333333,0.5658333333333333,0.5620833333333334,0.575,0.30625,0.5666666666666667,0.0016666666666666668,0.005416666666666667,0.015,0.002916666666666667,0.005833333333333334,0.01125,0.005,0.015416666666666667,0.09458333333333334,0.05541666666666667,fasttext,wiki,100,5,73.61,84.09,68.18,79.33,71.5,0.5793237024949353,71.61,37.01,0.2083996088688355,0.1448122418783275,0.2450090627195246,0.34062698344307735,0.29400964545719616,0.35849069633318403,88.47,79.0,0.901808907570963,0.9614370468029004,0.4244988864142539,0.943688829350976,0.510989010989011,0.6307339449541285
0.11416666666666667,0.34875,0.34125,0.25958333333333333,0.31916666666666665,0.20541666666666666,0.32,0.24166666666666667,0.5795833333333333,0.37875,0.21208333333333335,0.012916666666666667,0.0575,0.0033333333333333335,0.025,0.0004166666666666667,0,0.00125,0.0033333333333333335,0.19375,0.5058333333333334,0.3329166666666667,0.2816666666666667,0.4875,0.7966666666666666,0.55,0.5545833333333333,0.58375,0.31958333333333333,0.5658333333333333,0.0004166666666666667,0.00625,0.013333333333333334,0.002916666666666667,0.006666666666666667,0.013333333333333334,0.0025,0.010833333333333334,0.08291666666666667,0.04541666666666667,fasttext,wiki,100,7,73.59,84.0,68.17,79.42,71.65,0.5666899949331115,71.61,36.88,0.20707858854941183,0.14949229798356442,0.2487493514673723,0.3471858472555693,0.2994209536201556,0.3548125411316786,88.58,78.2,0.9000141689888065,0.9610105083562759,0.41069042316258353,0.9411668215867461,0.46153846153846156,0.5779816513761468
0.12041666666666667,0.33791666666666664,0.33416666666666667,0.2504166666666667,0.31333333333333335,0.20208333333333334,0.31916666666666665,0.2604166666666667,0.5945833333333334,0.38083333333333336,0.22458333333333333,0.012083333333333333,0.05541666666666667,0.0016666666666666668,0.025416666666666667,0.0004166666666666667,0,0.0004166666666666667,0.0020833333333333333,0.20125,0.4920833333333333,0.3283333333333333,0.29041666666666666,0.49875,0.795,0.53875,0.5491666666666667,0.5866666666666667,0.31583333333333335,0.5654166666666667,0.0008333333333333334,0.004583333333333333,0.015416666666666667,0.0033333333333333335,0.005,0.011666666666666667,0.004166666666666667,0.009583333333333333,0.08208333333333333,0.04416666666666667,fasttext,wiki,100,9,74.36,83.88,67.9,78.68,71.89,0.5712006526995758,71.61,38.01,0.20642177080076615,0.1514574083090743,0.2471558640644345,0.35010193176361054,0.29935688826379786,0.38118705373791867,88.4,78.2,0.9010059982052614,0.9606227461320718,0.42761692650334077,0.9367926075783257,0.5183150183150184,0.6353211009174312
0.21125,0.36041666666666666,0.39166666666666666,0.36833333333333335,0.43,0.3329166666666667,0.4191666666666667,0.20708333333333334,0.50125,0.31125,0.23916666666666667,0.023333333333333334,0.06333333333333334,0.020416666666666666,0.019166666666666665,0.0004166666666666667,0,0.0016666666666666668,0.004166666666666667,0.24125,0.57375,0.34875,0.3408333333333333,0.49916666666666665,0.8316666666666667,0.60625,0.5433333333333333,0.6158333333333333,0.2875,0.5275,0.0016666666666666668,0.008333333333333333,0.01875,0.0025,0.00625,0.019166666666666665,0.010416666666666666,0.04958333333333333,0.13291666666666666,0.06833333333333333,fasttext,wiki,150,1,75.58,85.08,70.54,78.26,71.38,0.5885397542195924,75.01,38.64,0.21936623134499172,0.13876302160358853,0.2054857953210225,0.28883753920467004,0.23848533390296187,0.36007050133757845,89.15,83.4,0.913285788504227,0.9694831129551359,0.43697104677060133,0.952881513478047,0.7197802197802198,0.6215596330275229
0.13208333333333333,0.35333333333333333,0.335,0.3016666666666667,0.3625,0.19916666666666666,0.3283333333333333,0.2658333333333333,0.6141666666666666,0.3875,0.2675,0.0125,0.06375,0.0016666666666666668,0.020833333333333332,0,0,0.0008333333333333334,0.0025,0.19916666666666666,0.47583333333333333,0.31958333333333333,0.33375,0.5566666666666666,0.7966666666666666,0.545,0.56125,0.6095833333333334,0.3304166666666667,0.61,0.0008333333333333334,0.005833333333333334,0.011666666666666667,0.0025,0.004166666666666667,0.009583333333333333,0.004166666666666667,0.016666666666666666,0.08083333333333333,0.043333333333333335,fasttext,wiki,150,11,74.91,84.65,69.46,78.72,71.73,0.6076485650730745,72.98,38.51,0.21230679039802328,0.1569573103339503,0.2565917107556152,0.3610893220667214,0.3090629034053318,0.4097169630882807,89.32,79.8,0.9039342558919379,0.9576563651169103,0.4209354120267261,0.9439417135983378,0.4835164835164835,0.6341743119266054
0.13833333333333334,0.34541666666666665,0.33375,0.28791666666666665,0.3575,0.20333333333333334,0.32416666666666666,0.26208333333333333,0.6054166666666667,0.40208333333333335,0.2808333333333333,0.012916666666666667,0.06,0.0004166666666666667,0.020833333333333332,0,0,0.0008333333333333334,0.0020833333333333333,0.19375,0.4791666666666667,0.3125,0.34375,0.5620833333333334,0.7920833333333334,0.5454166666666667,0.555,0.6016666666666667,0.3279166666666667,0.6066666666666667,0.0008333333333333334,0.005,0.011666666666666667,0.0016666666666666668,0.00375,0.012083333333333333,0.0033333333333333335,0.014166666666666666,0.08083333333333333,0.03958333333333333,fasttext,wiki,150,13,74.33,84.91,69.86,78.16,72.76,0.6317431658313847,72.65,38.19,0.21145446391068884,0.15686787480578435,0.25545247322443726,0.36202572739188127,0.3088666099964488,0.3482936318775464,89.38,81.2,0.9011476880933265,0.9608554034665943,0.41692650334075726,0.9425952758488709,0.4652014652014652,0.6135321100917431
0.13625,0.33541666666666664,0.33416666666666667,0.2841666666666667,0.35833333333333334,0.19625,0.31875,0.2629166666666667,0.6041666666666666,0.39375,0.27458333333333335,0.0125,0.06333333333333334,0.0016666666666666668,0.0225,0,0,0.0008333333333333334,0.0016666666666666668,0.20083333333333334,0.45875,0.30833333333333335,0.3283333333333333,0.5491666666666667,0.78625,0.5354166666666667,0.5475,0.6120833333333333,0.33,0.6079166666666667,0.00375,0.005416666666666667,0.010833333333333334,0.00125,0.0075,0.009166666666666667,0.0033333333333333335,0.015,0.07833333333333334,0.03958333333333333,fasttext,wiki,150,15,74.89,84.87,69.97,79.04,72.72,0.6138522386324073,73.09,38.69,0.21113563458188267,0.1586010456563037,0.25513053826395715,0.3629386136545033,0.3070202202751518,0.3561040248595996,89.58,79.2,0.8999197090634299,0.961960525805576,0.4209354120267261,0.9424449122423314,0.47802197802197804,0.6399082568807339
0.13083333333333333,0.34,0.32375,0.29083333333333333,0.3575,0.19208333333333333,0.30333333333333334,0.26125,0.6016666666666667,0.39208333333333334,0.30083333333333334,0.01375,0.06625,0.0020833333333333333,0.0275,0,0,0.0016666666666666668,0.0025,0.205,0.45708333333333334,0.3075,0.33875,0.5570833333333334,0.7854166666666667,0.5195833333333333,0.5383333333333333,0.6133333333333333,0.32666666666666666,0.60625,0.0025,0.00625,0.01,0.0025,0.00625,0.010416666666666666,0.004166666666666667,0.01375,0.07583333333333334,0.03833333333333333,fasttext,wiki,150,17,74.62,84.76,70.13,78.65,72.09,0.6144960230817921,72.98,38.05,0.20996865096067618,0.15870574044538785,0.253240413979815,0.36255203191846885,0.3060813414529657,0.3817018584672197,89.6,80.4,0.9026118169366646,0.959789057350033,0.4178173719376392,0.9400869375034173,0.41208791208791207,0.6376146788990825
0.1325,0.32416666666666666,0.3275,0.28708333333333336,0.35333333333333333,0.2075,0.29583333333333334,0.2579166666666667,0.6033333333333334,0.38916666666666666,0.29875,0.014166666666666666,0.06458333333333334,0.00125,0.020416666666666666,0,0,0.0008333333333333334,0.0033333333333333335,0.20125,0.445,0.30375,0.33125,0.545,0.7845833333333333,0.5204166666666666,0.52625,0.6145833333333334,0.32208333333333333,0.6066666666666667,0.0033333333333333335,0.005,0.009166666666666667,0.002916666666666667,0.004583333333333333,0.010416666666666666,0.002916666666666667,0.01625,0.07333333333333333,0.03833333333333333,fasttext,wiki,150,19,74.91,84.64,69.83,78.27,71.73,0.6123942264432398,72.82,39.14,0.20902429166125266,0.1583268723718201,0.2524476728531248,0.36129656718193026,0.30532054130932373,0.38307297983346184,89.77,79.0,0.9040287158173145,0.9582573965644267,0.4280623608017817,0.9418844660725026,0.46703296703296704,0.6341743119266054
0.14875,0.3775,0.3825,0.325,0.37583333333333335,0.24458333333333335,0.3929166666666667,0.2475,0.6116666666666667,0.3725,0.23458333333333334,0.015416666666666667,0.06,0.009583333333333333,0.022916666666666665,0,0.0004166666666666667,0.0004166666666666667,0.0020833333333333333,0.205,0.5325,0.36291666666666667,0.31666666666666665,0.5525,0.8270833333333333,0.59375,0.59375,0.6004166666666667,0.32,0.6154166666666666,0.0008333333333333334,0.007083333333333333,0.019166666666666665,0.0020833333333333333,0.005,0.015833333333333335,0.006666666666666667,0.024166666666666666,0.10416666666666667,0.05541666666666667,fasttext,wiki,150,3,75.76,85.27,70.01,79.44,71.83,0.6000610811828432,74.52,38.64,0.21798562522024306,0.13643673856438712,0.24156959882331966,0.3335700732975101,0.2887395714161878,0.3591808582547103,89.26,81.4,0.9108770604071222,0.9642483229283804,0.4182628062360802,0.9496828694843895,0.5879120879120879,0.5745412844036697
0.13458333333333333,0.38083333333333336,0.3625,0.31416666666666665,0.37625,0.21666666666666667,0.3695833333333333,0.2608333333333333,0.6208333333333333,0.385,0.23666666666666666,0.01375,0.06333333333333334,0.004583333333333333,0.02,0,0,0.0008333333333333334,0.0020833333333333333,0.20291666666666666,0.5104166666666666,0.35,0.3229166666666667,0.5633333333333334,0.80625,0.5666666666666667,0.59625,0.59375,0.3308333333333333,0.6083333333333333,0.0020833333333333333,0.006666666666666667,0.019583333333333335,0.002916666666666667,0.004166666666666667,0.0125,0.0033333333333333335,0.012916666666666667,0.09708333333333333,0.04625,fasttext,wiki,150,5,75.42,84.88,69.68,79.42,71.75,0.6227785522021269,74.46,38.37,0.21680291380255712,0.14594440198784978,0.2513623198020539,0.3489480475751519,0.30463905802883107,0.37844033147838374,89.08,81.4,0.9068625135786142,0.9618441971383148,0.4084632516703786,0.945957952867844,0.5347985347985348,0.5596330275229358
0.13875,0.3675,0.33875,0.30125,0.36791666666666667,0.19958333333333333,0.3566666666666667,0.2604166666666667,0.6183333333333333,0.38416666666666666,0.245,0.015,0.06208333333333333,0.0025,0.024583333333333332,0.0004166666666666667,0,0.0008333333333333334,0.00125,0.20375,0.49083333333333334,0.34291666666666665,0.32416666666666666,0.5604166666666667,0.80125,0.56125,0.5870833333333333,0.5970833333333333,0.33625,0.5966666666666667,0.0008333333333333334,0.00625,0.012083333333333333,0.002916666666666667,0.0033333333333333335,0.0125,0.004583333333333333,0.019583333333333335,0.08791666666666667,0.044583333333333336,fasttext,wiki,150,7,74.59,84.74,70.12,76.86,73.13,0.6161418307401733,74.3,39.0,0.21457057208730568,0.1514422562411609,0.25475790903589707,0.3557491412359698,0.30835225452847,0.4055098579134916,89.14,81.4,0.9079015727577575,0.9587227112334716,0.4022271714922049,0.9455888785608836,0.48534798534798534,0.6307339449541285
0.12833333333333333,0.36333333333333334,0.3375,0.29625,0.37083333333333335,0.20541666666666666,0.33625,0.26916666666666667,0.61625,0.3854166666666667,0.2608333333333333,0.01375,0.0625,0.0025,0.024166666666666666,0.0008333333333333334,0,0.0004166666666666667,0.002916666666666667,0.195,0.48333333333333334,0.32416666666666666,0.3408333333333333,0.5666666666666667,0.795,0.5479166666666667,0.5683333333333334,0.6016666666666667,0.33625,0.6066666666666667,0.002916666666666667,0.005416666666666667,0.015,0.0020833333333333333,0.004583333333333333,0.00875,0.002916666666666667,0.017083333333333332,0.08166666666666667,0.043333333333333335,fasttext,wiki,150,9,75.49,84.7,69.23,79.6,72.9,0.628910016981035,72.43,38.24,0.2141077231032579,0.15366908061593923,0.2551819090230053,0.35934143645156075,0.3085639600762488,0.3740627092395222,89.42,82.0,0.902659046899353,0.9620380782504169,0.42761692650334077,0.9450284323910547,0.47802197802197804,0.6513761467889908
